"BoroCT2010","County_name","State_name","Tot_Population_ACS_08_12","Males_ACS_08_12","Females_ACS_08_12","Pop_under_5_ACS_08_12","Pop_5_17_ACS_08_12","Pop_18_24_ACS_08_12","Pop_25_44_ACS_08_12","Pop_45_64_ACS_08_12","Pop_65plus_ACS_08_12","Hispanic_ACS_08_12","NH_White_alone_ACS_08_12","NH_Blk_alone_ACS_08_12","NH_AIAN_alone_ACS_08_12","NH_Asian_alone_ACS_08_12","NH_NHOPI_alone_ACS_08_12","NH_SOR_alone_ACS_08_12","Pop_5yrs_Over_ACS_08_12","Othr_Lang_ACS_08_12","Age5p_Only_English_ACS_08_12","Age5p_Spanish_ACS_08_12","Age5p_French_ACS_08_12","Age5p_FrCreole_ACS_08_12","Age5p_Italian_ACS_08_12","Age5p_Portuguese_ACS_08_12","Age5p_German_ACS_08_12","Age5p_Yiddish_ACS_08_12","Age5p_WGerman_ACS_08_12","Age5p_Scandinavian_ACS_08_12","Age5p_Greek_ACS_08_12","Age5p_Russian_ACS_08_12","Age5p_Polish_ACS_08_12","Age5p_SRBCroatian_ACS_08_12","Age5p_OthSlavic_ACS_08_12","Age5p_Armenian_ACS_08_12","Age5p_Persian_ACS_08_12","Age5p_Gujarati_ACS_08_12","Age5p_Hindi_ACS_08_12","Age5p_Urdu_ACS_08_12","Age5p_OthIndic_ACS_08_12","Age5p_OthEuro_ACS_08_12","Age5p_Chinese_ACS_08_12","Age5p_Japanese_ACS_08_12","Age5p_Korean_ACS_08_12","Age5p_Cambodian_ACS_08_12","Age5p_Hmong_ACS_08_12","Age5p_Thai_ACS_08_12","Age5p_Laotian_ACS_08_12","Age5p_Vietnamese_ACS_08_12","Age5p_OthAsian_ACS_08_12","Age5p_Tagalog_ACS_08_12","Age5p_OthPacIsl_ACS_08_12","Age5p_Navajo_ACS_08_12","Age5p_NativeNAm_ACS_08_12","Age5p_Hungarian_ACS_08_12","Age5p_Arabic_ACS_08_12","Age5p_Hebrew_ACS_08_12","Age5p_African_ACS_08_12","Age5p_OthUnSp_ACS_08_12","Pop_25yrs_Over_ACS_08_12","Not_HS_Grad_ACS_08_12","College_ACS_08_12","Pov_Univ_ACS_08_12","Prs_Blw_Pov_Lev_ACS_08_12","Civ_labor_16plus_ACS_08_12","Civ_emp_16plus_ACS_08_12","Civ_unemp_16plus_ACS_08_12","Civ_labor_16_24_ACS_08_12","Civ_emp_16_24_ACS_08_12","Civ_unemp_16_24_ACS_08_12","Civ_labor_25_44_ACS_08_12","Civ_emp_25_44_ACS_08_12","Civ_unemp_25_44_ACS_08_12","Civ_labor_45_64_ACS_08_12","Civ_emp_45_64_ACS_08_12","Civ_unemp_45_64_ACS_08_12","Civ_labor_65plus_ACS_08_12","Civ_emp_65plus_ACS_08_12","Civ_unemp_65plus_ACS_08_12","Pop_1yr_Over_ACS_08_12","Diff_HU_1yr_Ago_ACS_08_12","Born_US_ACS_08_12","Born_foreign_ACS_08_12","US_Cit_Nat_ACS_08_12","NON_US_Cit_ACS_08_12","ENG_VW_SPAN_ACS_08_12","ENG_VW_INDO_EURO_ACS_08_12","ENG_VW_API_ACS_08_12","ENG_VW_OTHER_ACS_08_12","ENG_VW_ACS_08_12","Rel_Family_HHD_ACS_08_12","MrdCple_Fmly_HHD_ACS_08_12","Not_MrdCple_HHD_ACS_08_12","Female_No_HB_ACS_08_12","NonFamily_HHD_ACS_08_12","Sngl_Prns_HHD_ACS_08_12","HHD_PPL_Und_18_ACS_08_12","Tot_Prns_in_HHD_ACS_08_12","Rel_Child_Under_6_ACS_08_12","HHD_Moved_in_ACS_08_12","PUB_ASST_INC_ACS_08_12","Med_HHD_Inc_ACS_08_12","Aggregate_HH_INC_ACS_08_12","Tot_Housing_Units_ACS_08_12","Tot_Occp_Units_ACS_08_12","Tot_Vacant_Units_ACS_08_12","Renter_Occp_HU_ACS_08_12","Owner_Occp_HU_ACS_08_12","Single_Unit_ACS_08_12","MLT_U2_9_STRC_ACS_08_12","MLT_U10p_ACS_08_12","Mobile_Homes_ACS_08_12","Crowd_Occp_U_ACS_08_12","Occp_U_NO_PH_SRVC_ACS_08_12","No_Plumb_ACS_08_12","Recent_Built_HU_ACS_08_12","Med_House_value_ACS_08_12","Aggr_House_Value_ACS_08_12","Low_Response_Score","avg_Tot_Prns_in_HHD_ACS_08_12"
"4069702","Queens County","New York",3897,1923,1974,263,286,401,1026,1351,570,301,2251,59,0,1285,0,0,3634,2351,1283,50,12,0,0,0,0,0,0,0,0,281,19,0,9,0,0,0,37,0,16,24,442,70,0,0,0,0,0,0,0,0,21,0,0,0,3,12,0,0,2947,292,1520,3897,190,2219,2010,209,198,166,32,800,743,57,1151,1031,120,70,70,0,3812,237,2004,1893,1290,603,20,141,125,0,286,1061,938,690,93,567,489,301,3882,182,85,0,"$75,350","$158,634,600",1651,1628,23,809,819,664,612,375,0,48,16,0,16,"$576,900","$561,437,000",19.560801862,2.3845208845
"4070300","Queens County","New York",1834,829,1005,160,245,31,529,633,236,309,911,53,17,318,0,44,1674,935,739,68,0,0,0,0,0,0,0,0,6,50,31,0,0,9,90,0,0,0,0,14,112,58,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1398,100,661,1834,32,1070,936,134,31,13,18,423,398,25,560,469,91,56,56,0,1786,159,1175,659,430,229,23,16,47,0,86,533,467,276,42,210,192,245,1834,121,48,0,"$77,665","$80,936,200",849,743,106,209,534,470,201,178,0,0,0,0,0,"$563,300","$260,667,000",19.086207289,2.468371467
"4070700","Queens County","New York",2580,1185,1395,75,325,222,610,753,595,372,1157,22,0,999,0,0,2505,1715,790,61,0,0,0,0,13,0,0,0,0,11,5,0,36,12,0,0,0,0,0,10,345,5,94,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1958,185,1157,2557,114,1313,1157,156,119,87,32,533,461,72,567,515,52,94,94,0,2561,165,1326,1254,866,388,11,43,66,0,120,677,578,372,63,273,262,236,2512,91,25,26,"$98,190","$105,503,800",969,950,19,170,780,610,154,205,0,26,10,0,0,"$611,400","$441,436,000",16.598919137,2.6442105263
"4070900","Queens County","New York",2454,1168,1286,160,263,241,745,707,338,167,1311,40,0,884,0,23,2294,1207,1087,60,0,0,0,0,0,0,0,0,0,71,16,17,0,0,3,0,12,0,0,0,266,65,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1790,108,1119,2454,53,1507,1444,63,164,141,23,680,670,10,599,569,30,64,64,0,2436,261,1283,1171,910,261,33,25,85,9,152,596,465,541,72,410,344,280,2454,116,93,23,"$90,000","$112,760,100",1173,1006,167,340,666,652,103,418,0,31,8,0,0,"$560,400","$338,039,000",18.821947006,2.4393638171
"4071100","Queens County","New York",5462,2447,3015,232,472,245,2067,1519,927,833,2963,62,53,1472,0,55,5230,2698,2532,171,46,0,11,120,0,22,0,0,0,139,71,31,0,0,0,0,2,0,205,51,202,34,2,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,4513,264,2540,5358,409,3396,3044,352,193,166,27,1828,1715,113,1187,990,197,188,173,15,5409,751,3278,2184,1363,821,10,193,68,0,271,1345,1132,1603,173,1390,1241,519,5372,194,221,55,"$59,913","$227,942,300",2898,2735,163,1119,1616,381,97,2420,0,150,57,35,0,"$274,800","$481,905,000",18.997640648,1.9641681901
"4071303","Queens County","New York",4932,2122,2810,263,522,107,1908,1331,801,692,3257,45,0,893,0,13,4669,2096,2573,116,15,32,31,0,0,0,0,0,0,244,0,0,0,0,0,0,0,0,0,0,224,15,0,0,0,0,0,0,0,0,0,0,0,65,0,8,0,0,4040,355,2390,4932,339,3081,2889,192,73,48,25,1733,1639,94,1084,1025,59,191,177,14,4918,412,3156,1776,1242,534,47,172,67,26,312,1334,1069,1515,169,1250,1074,418,4932,232,266,0,"$72,059","$234,259,500",2754,2584,170,1835,749,29,28,2697,0,22,26,0,0,"$255,300","$197,515,000",21.229226203,1.9086687307
"4071304","Queens County","New York",6136,2777,3359,344,710,257,1880,1813,1132,487,4313,110,0,1149,0,0,5792,4045,1747,206,0,0,0,0,29,0,0,0,0,1191,48,0,0,0,41,0,22,0,0,67,170,29,0,0,0,75,0,0,0,13,0,0,0,32,0,29,0,70,4825,379,2336,6046,897,3218,2906,312,98,66,32,1646,1504,142,1342,1204,138,132,132,0,6109,355,2802,3334,2568,766,22,490,36,45,593,1524,1277,1681,169,1434,1302,591,6046,329,100,36,"$55,877","$210,511,500",3163,2958,205,1691,1267,100,61,3002,0,157,16,51,0,"$244,900","$344,023,000",18.801112748,2.0439486139
"4071305","Queens County","New York",4894,2362,2532,438,438,182,2013,1173,650,588,2814,91,0,1245,0,0,4456,2574,1882,81,0,0,0,0,0,13,0,0,0,315,14,0,0,0,61,0,15,11,0,0,175,18,0,0,0,0,0,0,0,16,0,0,0,13,0,62,0,30,3836,226,2581,4894,616,2763,2626,137,146,81,65,1584,1521,63,920,911,9,113,113,0,4773,1602,2649,2245,1278,967,0,128,55,28,211,1077,925,1435,94,1283,994,459,4894,287,488,16,"$80,768","$213,997,100",2516,2360,156,1917,443,58,43,2415,0,140,20,0,0,"$314,500","$147,175,000",21.513506653,2.0737288136
"4071306","Queens County","New York",6125,2854,3271,356,844,493,2212,1608,612,817,3542,260,0,1389,0,0,5769,3791,1978,136,0,0,0,0,0,0,0,0,0,542,0,0,57,0,53,0,16,0,13,26,262,116,50,0,0,0,0,0,0,60,0,0,0,0,0,0,0,71,4432,309,2354,6125,991,3455,3026,429,231,134,97,1780,1574,206,1337,1224,113,107,94,13,6080,1085,3031,3094,2083,1011,0,162,182,13,357,1448,1049,1695,161,1296,1167,658,6120,374,457,45,"$59,551","$206,723,800",2897,2744,153,1907,837,323,282,2292,0,194,13,0,0,"$259,400","$303,961,800",22.133756569,2.2303206997
"4071600","Queens County","New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,NA
"4071701","Queens County","New York",4984,2271,2713,227,532,179,1629,1250,1167,477,2704,201,0,1479,0,46,4757,3641,1116,159,0,0,21,17,0,0,0,0,12,905,104,31,0,0,25,0,46,31,0,60,129,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,41,4046,343,2192,4984,510,2631,2378,253,83,32,51,1507,1366,141,976,928,48,65,52,13,4942,332,1971,3013,2082,931,53,532,53,11,649,1387,975,1447,332,1035,878,416,4976,239,81,17,"$54,511","$169,442,200",2610,2422,188,1466,956,47,51,2512,0,156,23,0,0,"$257,400","$252,725,000",20.31544319,2.0545004129
"4071702","Queens County","New York",3789,1787,2002,134,361,308,1296,963,727,817,1557,112,36,1051,0,88,3655,2723,932,237,8,0,0,0,0,0,0,0,26,247,35,0,23,34,8,34,243,50,29,0,292,0,19,0,0,0,0,0,0,0,24,0,0,0,0,64,0,0,2986,229,1520,3789,549,2184,2038,146,105,89,16,1124,1053,71,807,765,42,148,131,17,3739,350,1497,2292,1502,790,88,253,189,0,530,857,652,1302,196,1097,997,369,3789,184,125,14,"$41,923","$120,347,600",1954,1954,0,924,1030,44,103,1807,0,122,131,0,0,"$247,500","$257,702,000",21.218533375,1.9390992835
"4071900","Queens County","New York",2280,1190,1090,36,334,202,476,698,534,357,1183,110,0,489,0,0,2244,1629,615,170,0,0,0,0,0,0,0,0,0,427,0,35,0,0,40,0,0,0,10,0,147,0,0,0,0,0,0,0,75,0,0,0,0,14,0,12,0,12,1708,323,531,2280,436,1011,920,91,107,53,54,301,296,5,579,547,32,24,24,0,2280,25,867,1413,1156,257,24,201,81,24,330,612,401,540,142,329,320,213,2280,68,80,55,"$41,050","$55,762,000",1028,941,87,651,290,309,207,512,0,69,25,0,0,"$563,700","$136,348,000",22.783800041,2.4229543039
"4072100","Queens County","New York",4777,2060,2717,349,384,387,1604,1259,794,701,2862,25,0,1083,0,36,4428,3363,1065,184,0,0,0,37,0,0,0,0,0,676,70,0,0,0,24,12,33,0,0,24,374,0,44,0,0,0,0,0,0,0,13,0,0,0,38,0,0,18,3657,208,1587,4777,655,2450,2278,172,114,90,24,1304,1255,49,909,833,76,123,100,23,4752,139,1803,2974,1617,1357,53,279,109,38,479,1289,951,1188,274,850,762,544,4774,316,103,112,"$58,245","$146,400,300",2360,2139,221,1188,951,326,50,1984,0,94,49,0,0,"$218,200","$232,538,000",19.821555043,2.231884058
"4072300","Queens County","New York",2190,1002,1188,44,321,163,441,699,522,80,1258,32,0,787,0,0,2146,1174,972,0,0,0,23,6,0,0,0,0,0,15,17,0,4,14,0,0,0,0,0,29,206,25,31,0,0,0,0,0,4,13,0,0,0,0,0,37,0,12,1662,19,1300,2190,4,1028,995,33,67,67,0,285,277,8,551,526,25,125,125,0,2184,170,1185,1005,897,108,0,33,4,18,55,626,509,330,67,213,199,167,2190,83,26,23,"$126,458","$169,788,900",872,839,33,113,726,647,12,213,0,0,0,0,0,"$951,000","$649,480,200",14.220050596,2.610250298
"4072900","Queens County","New York",1162,601,561,63,147,101,269,407,175,52,716,2,0,391,0,0,1099,569,530,20,0,0,0,0,0,0,0,0,0,26,0,0,9,7,8,0,0,0,4,0,169,11,8,0,0,0,0,0,0,0,46,0,0,0,0,10,0,11,851,31,543,1161,88,568,549,19,11,11,0,234,232,2,277,260,17,46,46,0,1161,69,574,588,342,246,0,4,72,16,92,332,306,160,14,134,116,132,1155,57,23,8,"$89,833","$45,827,600",509,466,43,106,360,397,91,21,0,6,8,0,0,"$611,600","$216,020,200",17.669375944,2.4785407725
"4073100","Queens County","New York",1467,707,760,128,151,178,363,389,258,144,1006,0,0,317,0,0,1339,668,671,6,0,0,38,0,0,0,0,0,0,0,13,0,7,26,0,0,0,0,0,0,60,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1010,54,491,1467,17,881,819,62,141,129,12,333,316,17,339,323,16,68,51,17,1455,71,950,517,411,106,0,8,12,0,20,415,385,142,26,112,108,170,1467,90,33,0,"$118,594","$72,107,600",555,527,28,147,380,376,179,0,0,0,0,0,0,"$662,600","$229,319,000",17.515620785,2.7836812144
"4073700","Queens County","New York",2021,811,1210,94,304,42,803,439,339,189,1125,10,0,570,0,26,1927,866,1061,33,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,7,39,12,43,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,1581,38,1128,2019,37,1115,1087,28,45,45,0,681,653,28,352,352,0,37,37,0,2005,229,1180,841,594,247,15,24,22,6,67,467,408,644,59,585,526,257,2016,129,75,0,"$75,417","$104,534,000",1170,1052,118,582,470,247,55,868,0,0,22,0,0,"$558,800","$312,790,000",20.490061795,1.9163498099
"4073900","Queens County","New York",5170,2132,3038,179,544,211,1724,1294,1218,698,3294,292,0,885,0,0,4991,2472,2519,235,0,0,0,0,0,0,0,0,0,73,35,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,6,0,107,0,0,4236,299,2511,5010,210,2901,2824,77,132,116,16,1490,1466,24,1065,1028,37,214,214,0,5084,607,2988,2182,1557,625,79,60,130,65,334,1154,938,1755,176,1539,1356,518,5007,219,255,0,"$85,098","$268,973,600",2723,2693,30,1394,1299,132,37,2528,0,67,19,0,0,"$340,900","$446,380,000",18.889917577,1.8592647605
"4074100","Queens County","New York",2903,1328,1575,194,231,175,763,878,662,237,1967,17,0,591,0,0,2709,1610,1099,140,0,0,36,0,0,0,0,0,0,233,63,0,18,18,0,0,0,0,0,34,87,0,29,0,0,0,0,0,16,0,0,0,0,17,0,25,0,11,2303,133,1211,2903,122,1550,1420,130,55,36,19,709,691,18,751,658,93,35,35,0,2872,258,1521,1382,1141,241,85,97,52,45,279,789,665,823,117,699,693,298,2903,174,62,17,"$67,757","$117,744,500",1647,1488,159,550,938,208,33,1406,0,46,18,0,0,"$317,600","$359,730,000",18.06050546,1.9509408602
"4074300","Queens County","New York",4494,2100,2394,240,604,380,1241,1157,872,977,2340,7,0,1114,0,29,4254,3494,760,143,0,0,0,0,0,25,0,0,0,698,24,0,23,13,95,11,88,0,0,5,217,64,42,0,0,0,0,0,45,30,46,0,0,0,0,83,0,0,3270,280,1344,4482,650,2238,1986,252,184,132,52,1074,974,100,869,792,77,111,88,23,4410,218,1659,2835,2053,782,36,356,74,39,505,1231,851,945,199,565,549,470,4494,216,176,14,"$54,323","$133,411,400",1899,1796,103,952,844,358,315,1226,0,131,98,38,0,"$319,500","$326,414,000",20.616466909,2.5022271715
"4074500","Queens County","New York",3898,1867,2031,169,587,221,1044,1033,844,556,2486,319,0,386,0,0,3729,2941,788,189,0,0,0,0,0,0,0,0,0,1063,66,0,0,10,0,0,15,0,9,15,202,0,5,0,0,0,0,0,11,0,0,0,0,14,0,63,0,44,2921,465,976,3888,617,1663,1618,45,132,125,7,713,686,27,760,760,0,58,47,11,3885,173,1181,2717,2104,613,73,401,95,48,617,1041,799,764,212,522,505,454,3898,145,91,34,"$32,424","$83,952,900",1596,1563,33,1273,290,208,92,1296,0,155,27,0,0,"$560,000","$134,655,000",22.220985981,2.493921945
"4074700","Queens County","New York",3266,1550,1716,156,388,268,1039,975,440,311,869,351,17,1559,0,39,3110,2570,540,105,0,63,0,0,0,0,0,0,0,257,0,0,0,0,8,132,123,10,153,0,204,0,47,0,0,0,0,0,36,0,0,0,0,0,0,0,0,11,2454,379,1244,3266,330,1857,1689,168,97,58,39,887,811,76,801,748,53,72,72,0,3247,289,1058,2208,1645,563,19,176,80,0,275,799,697,542,56,440,375,325,3262,107,114,25,"$64,679","$101,124,400",1416,1239,177,464,775,364,599,453,0,111,28,0,0,"$271,300","$306,739,600",21.301937775,2.6327683616
"4074900","Queens County","New York",1534,775,759,59,297,118,291,459,310,95,1107,0,0,208,0,0,1475,517,958,12,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,36,0,0,26,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1060,30,812,1534,3,737,715,22,48,48,0,209,209,0,392,370,22,88,88,0,1534,146,999,535,455,80,0,11,5,0,16,404,358,158,12,112,95,181,1534,76,13,0,"$113,750","$111,724,000",580,516,64,76,440,505,64,11,0,11,6,0,0,"$1,000,001","$552,944,100",13.573835347,2.9728682171
"4075701","Queens County","New York",4738,2045,2693,246,468,145,1693,1297,889,441,2774,9,0,1500,0,0,4492,2177,2315,114,0,0,0,0,0,0,0,0,0,188,14,13,0,0,0,0,0,0,0,0,190,95,51,0,0,0,0,0,13,20,0,0,0,0,0,0,0,0,3879,35,2364,4738,191,2706,2478,228,60,60,0,1432,1301,131,1033,936,97,181,181,0,4667,508,2948,1790,1312,478,72,69,118,0,259,1146,948,1504,128,1306,1203,520,4738,281,179,40,"$70,000","$226,479,200",2746,2452,294,985,1467,0,135,2611,0,34,128,0,0,"$288,000","$428,042,600",21.201810376,1.9323001631
"4075702","Queens County","New York",4730,2181,2549,324,438,149,1409,1185,1225,549,2973,260,0,917,0,5,4406,1825,2581,156,20,0,12,0,20,0,0,0,0,164,32,0,55,0,0,0,24,0,0,26,178,65,0,0,0,0,0,0,0,0,11,0,0,34,0,25,0,0,3819,343,2073,4522,200,2346,2195,151,112,41,71,1352,1298,54,717,691,26,165,165,0,4619,310,3106,1624,1140,484,56,109,107,59,331,1252,1090,1168,116,1006,925,484,4522,233,91,61,"$69,766","$206,416,900",2420,2258,162,1088,1170,289,72,2059,0,30,46,21,0,"$349,400","$576,755,000",17.603376656,2.0026572188
"4076901","Queens County","New York",3949,1519,2430,336,382,57,1695,942,537,407,2610,49,69,790,0,0,3613,1654,1959,185,44,0,0,0,0,0,0,0,16,88,0,17,0,15,0,0,0,0,0,0,157,17,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3174,131,2111,3949,330,2565,2367,198,43,43,0,1646,1500,146,739,687,52,137,137,0,3823,266,2579,1370,931,439,152,34,28,0,214,1044,812,1196,161,964,829,503,3949,340,120,0,"$79,792","$224,296,500",2292,2008,284,940,1068,153,165,1974,0,71,0,0,0,"$279,400","$337,719,500",20.509952897,1.9666334661
"4076902","Queens County","New York",1441,651,790,146,79,131,562,293,230,246,634,26,0,440,0,49,1295,679,616,17,0,28,6,0,0,0,0,0,0,61,0,0,0,0,10,46,0,0,0,0,43,60,0,0,0,5,0,0,19,0,0,0,0,0,0,6,0,0,1085,73,619,1441,102,801,774,27,83,83,0,476,457,19,217,217,0,25,17,8,1415,272,752,689,333,356,11,55,52,0,118,418,277,397,128,256,210,141,1441,120,79,0,"$74,556","$61,432,000",718,674,44,523,151,83,16,619,0,30,0,38,0,"$397,000","$90,257,000",21.972381244,2.1379821958
"4077300","Queens County","New York",2280,1111,1169,90,232,169,750,700,339,268,1497,167,0,315,0,16,2190,1095,1095,51,5,0,0,5,16,0,0,0,0,73,0,0,14,8,15,0,0,0,0,17,44,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1789,82,1192,2280,209,1343,1223,120,55,37,18,719,643,76,524,498,26,45,45,0,2256,238,1438,842,545,297,15,103,8,0,126,566,501,641,34,576,485,196,2280,52,51,12,"$69,012","$96,180,200",1204,1142,62,568,574,166,21,1017,0,38,0,41,0,"$219,200","$173,270,000",20.696810859,1.996497373
"4077500","Queens County","New York",2082,828,1254,56,323,248,496,649,310,502,1340,26,0,202,0,0,2026,1311,715,206,0,0,0,0,0,0,0,0,0,86,0,0,0,0,19,0,0,0,19,25,29,0,0,0,0,0,0,0,0,0,0,0,0,0,46,70,0,0,1455,196,669,2082,342,1189,1050,139,179,121,58,407,393,14,526,465,61,77,71,6,2038,167,1168,914,692,222,70,36,14,11,131,517,350,532,133,365,304,170,2082,50,56,56,"$57,500","$66,212,800",1039,882,157,508,374,276,208,555,0,51,21,0,0,"$666,700","$312,645,000",22.525622874,2.3605442177
"4077902","Queens County","New York",4950,2563,2387,498,940,517,1264,1043,688,376,3967,176,0,412,0,0,4452,1590,2862,45,10,0,0,0,0,0,0,0,9,73,0,0,0,0,12,40,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,2995,150,1759,4917,455,2143,1977,166,175,163,12,1007,926,81,772,731,41,189,157,32,4809,555,3583,1367,977,390,12,84,19,12,127,1134,1033,521,57,420,352,540,4917,334,119,18,"$78,250","$147,997,400",1771,1554,217,510,1044,961,673,137,0,177,19,21,0,"$533,000","$522,128,000",17.162273814,3.1640926641
"4077903","Queens County","New York",2677,1346,1331,213,354,153,883,679,395,675,1254,82,0,412,0,132,2464,1398,1066,143,0,0,1,0,0,0,0,0,0,0,28,0,0,0,16,52,0,0,0,26,30,0,78,0,0,0,0,0,0,0,0,0,0,0,26,21,0,0,1957,179,959,2674,156,1446,1324,122,94,72,22,676,622,54,549,503,46,127,127,0,2626,95,1622,1055,749,306,15,14,45,8,82,719,578,508,120,367,358,318,2663,179,47,0,"$63,511","$113,767,200",1193,1086,107,532,554,94,886,213,0,123,58,0,0,"$269,100","$224,637,000",22.62022958,2.4521178637
"4077904","Queens County","New York",5917,2925,2992,424,929,745,1861,1287,671,760,3009,247,25,1784,0,0,5493,3660,1833,261,12,25,28,0,0,0,0,0,0,189,76,0,0,0,0,54,27,0,41,0,573,0,44,0,0,0,0,0,0,24,0,0,0,0,0,37,0,0,3819,349,1618,5878,1276,2959,2668,291,235,191,44,1501,1358,143,1127,1023,104,96,96,0,5795,440,3123,2794,1947,847,104,121,159,14,398,1390,1015,1111,302,736,598,558,5878,321,241,81,"$63,178","$155,115,300",2299,2126,173,1196,930,754,549,996,0,180,140,0,0,"$336,700","$309,700,000",21.200683881,2.7648165569
"4077905","Queens County","New York",2527,1112,1415,108,139,338,581,756,605,303,1386,130,0,567,0,0,2419,1126,1293,86,0,0,0,0,0,12,0,9,12,8,10,0,0,0,17,0,0,13,0,10,88,0,0,31,0,0,0,0,0,67,0,0,0,0,13,11,0,0,1942,153,1139,2485,250,1359,1330,29,106,106,0,557,557,0,580,564,16,116,103,13,2498,207,1429,1098,742,356,15,21,33,0,69,573,394,853,167,674,559,114,2477,59,64,10,"$68,229","$104,386,700",1284,1247,37,285,962,205,687,392,0,18,87,66,0,"$219,000","$250,924,600",19.621233453,1.9863672815
"4077906","Queens County","New York",3007,1318,1689,162,473,139,837,749,647,381,1585,216,0,790,0,0,2845,1759,1086,115,0,0,0,0,0,0,0,0,0,69,0,0,13,0,0,0,0,0,0,0,399,0,0,0,0,0,0,0,0,0,0,0,0,0,41,42,0,0,2233,418,746,3007,575,1403,1263,140,83,72,11,681,594,87,504,462,42,135,135,0,2943,65,1624,1383,1108,275,26,0,119,40,185,754,501,761,216,508,452,311,2997,165,41,42,"$46,842","$80,494,100",1524,1262,262,700,562,253,695,576,0,140,31,0,0,"$198,900","$170,662,400",21.039572591,2.3748019017
"4077907","Queens County","New York",3576,1626,1950,542,674,498,909,618,335,318,2605,263,0,201,0,0,3034,1555,1479,46,0,0,0,0,0,22,0,0,0,166,0,93,0,0,56,0,21,30,23,47,49,0,0,0,0,0,0,0,25,0,0,0,0,0,0,25,0,0,1862,206,821,3486,466,1476,1405,71,197,166,31,806,774,32,392,384,8,81,81,0,3361,443,2610,966,686,280,17,125,33,25,200,851,685,368,134,202,188,476,3486,346,51,69,"$56,139","$70,427,300",1053,1053,0,721,332,247,474,332,0,178,25,0,0,"$564,500","$204,570,000",22.236379937,3.3105413105
"4077908","Queens County","New York",3711,2040,1671,297,632,441,1254,778,309,702,918,749,0,1217,0,0,3414,2007,1407,91,0,0,0,0,0,0,0,0,0,46,0,0,0,0,129,0,26,168,0,148,25,0,9,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,2341,339,752,3550,703,1679,1408,271,205,100,105,820,732,88,604,526,78,50,50,0,3638,229,2352,1359,940,419,5,151,9,0,165,900,589,727,193,416,358,427,3547,137,36,48,"$43,536","$78,284,900",1432,1316,116,1175,141,89,253,1090,0,266,10,0,0,"$479,600","",29.024180899,2.6952887538
"4078800","Queens County","New York",1518,691,827,58,354,228,292,434,152,11,65,1270,55,0,0,78,1460,62,1398,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,878,78,146,1518,200,794,775,19,170,164,6,244,244,0,329,316,13,51,51,0,1518,373,1024,494,224,270,0,0,0,0,0,386,186,315,144,115,103,194,1518,55,38,0,"$57,443","$45,077,700",556,501,55,186,315,379,177,0,0,84,0,0,0,"$409,400","$114,306,000",27.748042662,3.0299401198
"4079000","Queens County","New York",2302,1134,1168,163,381,215,692,612,239,192,22,1636,0,128,0,263,2139,362,1777,76,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1543,456,299,2302,442,1270,1124,146,152,122,30,587,516,71,485,457,28,46,29,17,2279,139,1144,1158,606,552,33,0,21,0,54,612,258,500,185,146,146,370,2296,173,62,19,"$66,500","$50,311,700",835,758,77,412,346,338,474,23,0,15,11,8,0,"$437,400","$148,883,700",30.476851284,3.0290237467
