time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1981-02-24T09:11:57.110Z,36.8821667,-121.9071667,-1.177,3.5,mh,5,262,,0.5,ci,ci506046,2016-02-03T01:24:50.700Z,"7km SSW of La Selva Beach, CA",earthquake,5.54,31.61,0.395,9,reviewed,ci,ci
1981-02-24T02:56:05.520Z,37.043,-121.9868333,5.093,3.1,mh,6,330,2.292,0.25,ci,ci3317252,2016-04-02T10:39:57.023Z,"3km ESE of Scotts Valley, CA",earthquake,6.11,31.61,0.349,4,reviewed,ci,ci
1981-02-24T02:42:48.810Z,36.848,-121.671,4.813,3.22,mh,10,255,,0.42,ci,ci3317251,2016-04-01T21:39:04.975Z,"5km SSW of Aromas, CA",earthquake,3.62,31.61,0.254,5,reviewed,ci,ci
1981-02-23T13:07:05.450Z,36.2078333,-120.7428333,5.093,3.36,ml,11,267,0.9985,1.15,ci,ci3317214,2016-02-03T04:07:16.900Z,"34km E of King City, CA",earthquake,7.28,31.61,0.319,5,reviewed,ci,ci
1981-02-23T02:00:48.800Z,37.11,-121.518,3,3.1,ml,,,,,us,usp0001cb6,2014-11-07T00:28:56.669Z,Northern California,earthquake,,,,,reviewed,brk,brk
1981-02-21T04:15:52.800Z,36.845,-121.67,8,3,ml,,,,,us,usp0001caj,2014-11-07T00:28:56.538Z,Central California,earthquake,,,,,reviewed,brk,brk
1981-02-11T08:47:28.600Z,37.852,-121.797,17,3.1,ml,,,,,us,usp0001c4b,2014-11-07T00:28:54.609Z,"San Francisco Bay area, California",earthquake,,,,,reviewed,brk,brk
1981-02-11T04:41:06.650Z,35.9501667,-120.289,4.907,3.4,ml,12,241,,0.79,ci,ci12254567,2016-02-02T22:45:41.980Z,"14km ENE of Parkfield, CA",earthquake,6.38,31.61,0.374,6,reviewed,ci,ci
1981-02-11T02:37:49.710Z,36.183,-120.2518333,4.953,3.44,ml,4,157,,0.36,ci,ci12254559,2016-02-03T00:04:08.360Z,"11km ENE of Coalinga, CA",earthquake,2.23,31.61,0.399,3,reviewed,ci,ci
1981-02-10T23:03:45.310Z,36.1988333,-120.2401667,4.813,3.01,mh,5,127,,1.29,ci,ci12254531,2016-04-02T07:19:37.222Z,"12km W of Huron, CA",earthquake,5.23,31.61,0.363,7,reviewed,ci,ci
1981-01-31T06:30:12.700Z,37.2846667,-121.887,4.891,3.77,mh,5,309,2.552,1.49,ci,ci3302031,2016-04-02T19:57:41.926Z,"4km W of Seven Trees, CA",earthquake,40.49,31.61,0.297,7,reviewed,ci,ci
1981-01-31T06:18:31.550Z,36.1295,-120.151,5.093,3.27,ml,10,237,,0.57,ci,ci3302030,2016-02-03T04:06:44.670Z,"9km SSW of Huron, CA",earthquake,3.46,31.61,0.074,2,reviewed,ci,ci
1981-01-31T05:23:22.380Z,36.0951667,-120.1706667,5.093,3.62,ml,11,236,0.6791,0.77,ci,ci3302028,2016-02-02T22:45:22.760Z,"11km NNW of Avenal, CA",earthquake,4.22,31.61,0.485,4,reviewed,ci,ci
1981-01-27T22:10:53.800Z,36.843,-121.633,6,4.1,ml,,,,,us,usp0001bx6,2014-11-06T23:24:28.864Z,Central California,earthquake,,,,,reviewed,b,brk
1981-01-17T00:09:35.540Z,35.9556667,-120.584,4.992,3.3,ml,25,246,0.7254,0.68,ci,ci3315878,2016-02-02T21:25:44.050Z,"15km WNW of Parkfield, CA",earthquake,4.27,31.61,0.263,5,reviewed,ci,ci
1981-01-15T12:47:56.760Z,37.0106667,-121.2941667,4.891,4.79,ml,19,288,,0.38,ci,ci3315786,2016-02-02T22:45:02.160Z,"20km NNE of Hollister, CA",earthquake,8.99,31.61,0.297,5,reviewed,ci,ci
1981-01-11T04:44:29.510Z,36.0946667,-120.6555,5.093,3.49,ml,17,267,0.8666,0.34,ci,ci3301835,2016-02-02T20:07:07.090Z,"27km W of Coalinga, CA",earthquake,2.98,31.61,0.292,5,reviewed,ci,ci
1981-01-07T18:34:35.500Z,36.86,-121.613,2,3,ml,,,,,us,usp0001bmx,2014-11-06T23:24:28.574Z,Central California,earthquake,,,,,reviewed,b,brk
1981-01-07T11:42:30.000Z,37,-122,4.722,4.24,ml,5,302,2.964,3.01,ci,ci12250199,2016-02-03T00:03:35.030Z,"2km ESE of Pasatiempo, CA",earthquake,14,31.61,0.308,5,reviewed,ci,ci
1981-01-05T02:52:17.900Z,37.957,-122.06,8,3,ml,,,,,us,usp0001bkw,2014-11-06T23:24:28.544Z,"San Francisco Bay area, California",earthquake,,,,,reviewed,b,brk
1980-12-31T12:16:29.400Z,37.705,-122.118,11,3.5,ml,,,,,us,usp0001bhv,2014-11-06T23:24:28.483Z,"San Francisco Bay area, California",earthquake,,,,,reviewed,b,brk
1980-12-24T12:00:11.240Z,36.9723333,-121.5276667,6,3.67,ml,4,249,,0.37,ci,ci12346415,2016-02-02T21:40:10.680Z,"5km SE of Gilroy, CA",earthquake,8.95,31.61,0.087,10,reviewed,ci,ci
1980-12-12T21:17:10.400Z,38.96,-122.667,5,3.3,ml,,,,,us,usp0001b8q,2014-11-06T23:24:27.991Z,Northern California,earthquake,,,,,reviewed,us,brk
1980-12-12T14:57:08.200Z,38.95,-122.703,7,3.9,ml,,,,,us,usp0001b8g,2014-11-06T23:24:27.985Z,Northern California,earthquake,,,,,reviewed,b,brk
1980-12-12T14:27:16.600Z,38.976,-122.68,5,3.2,ml,,,,,us,usp0001b8f,2014-11-06T23:24:27.984Z,Northern California,earthquake,,,,,reviewed,us,brk
1980-12-12T14:24:08.100Z,38.955,-122.656,5,3.2,ml,,,,,us,usp0001b8e,2014-11-06T23:24:27.983Z,Northern California,earthquake,,,,,reviewed,us,brk
1980-12-08T17:28:59.300Z,38.708,-119.468,22,3.5,ml,,,,,us,usp0001b6x,2014-11-06T23:24:27.935Z,Nevada,earthquake,,,,,reviewed,b,brk
1980-12-08T16:56:49.100Z,38.722,-119.477,4,3.8,ml,,,,,us,usp0001b6w,2014-11-06T23:24:27.934Z,Nevada,earthquake,,,,,reviewed,b,brk
1980-11-24T05:49:31.400Z,36.855,-121.632,5,3.1,ml,,,,,us,usp0001az2,2014-11-06T23:24:27.623Z,Central California,earthquake,,,,,reviewed,b,brk
1980-11-07T20:17:38.800Z,38.797,-122.693,5,3.1,ml,,,,,us,usp0001apt,2014-11-06T23:24:27.110Z,Northern California,earthquake,,,,,reviewed,us,brk
1980-11-02T23:39:24.600Z,37.883,-122.248,5,3.1,ml,,,,,us,usp0001an4,2014-11-06T23:24:27.055Z,"San Francisco Bay area, California",earthquake,,,,,reviewed,b,brk
1980-10-30T04:36:54.360Z,36.181,-120.1243333,6,3.03,ml,10,204,,0.74,ci,ci9738898,2016-02-02T22:56:07.280Z,"3km SW of Huron, CA",earthquake,3.23,31.61,0.093,6,reviewed,ci,ci
1980-10-25T20:32:35.100Z,36.978,-122.248,11,3.6,ml,,,,,us,usp0001afk,2014-11-06T23:24:26.873Z,offshore Northern California,earthquake,,,,,reviewed,b,brk
1980-10-21T11:01:05.300Z,36.197,-120.1766667,6,3.46,ml,9,122,,0.8,ci,ci9738330,2016-02-03T00:14:22.060Z,"7km W of Huron, CA",earthquake,2.57,31.61,0.091,9,reviewed,ci,ci
1980-10-13T08:54:36.890Z,36.6766667,-121.3703333,6,3.53,ml,14,285,,0.55,ci,ci3302888,2016-04-02T07:43:15.821Z,"15km S of Ridgemark, CA",earthquake,4.14,31.61,0.203,7,reviewed,ci,ci
1980-10-13T02:46:50.100Z,36.6278333,-121.47,6,3.98,ml,14,290,1.706,0.59,ci,ci3302918,2016-04-02T17:16:54.711Z,"8km NE of Chualar, CA",earthquake,13.12,31.61,0.094,14,reviewed,ci,ci
1980-10-02T12:47:01.700Z,37.995,-122.068,17,3.1,ml,,,,,us,usp0001a26,2014-11-06T23:24:26.262Z,"San Francisco Bay area, California",earthquake,,,,,reviewed,b,brk
1980-09-24T08:14:33.580Z,36.1466667,-120.1495,6,3.16,ml,10,149,0.4173,0.53,ci,ci12340911,2016-02-03T01:35:41.360Z,"8km SW of Huron, CA",earthquake,1.8,31.61,0.115,8,reviewed,ci,ci
1980-09-24T08:13:27.930Z,36.1586667,-120.1513333,6,3.21,ml,16,151,0.4161,0.57,ci,ci3302481,2016-04-01T21:53:21.297Z,"6km SW of Huron, CA",earthquake,1.76,31.61,0.111,9,reviewed,ci,ci
1980-09-24T08:08:38.930Z,36.1851667,-120.1761667,6,4.32,ml,18,120,,0.54,ci,ci3302480,2016-04-02T04:20:59.096Z,"7km WSW of Huron, CA",earthquake,2.05,31.61,0.041,15,reviewed,ci,ci
1980-09-23T11:13:05.930Z,36.183,-120.1661667,6,3.44,ml,12,119,,0.87,ci,ci3302449,2016-04-02T04:27:41.854Z,"6km WSW of Huron, CA",earthquake,2.65,31.61,0.161,8,reviewed,ci,ci
1980-09-09T16:42:39.140Z,36.4826667,-121.1598333,6,3.38,ml,11,228,,0.27,ci,ci3303692,2016-04-02T14:04:57.679Z,"16km ENE of Soledad, CA",earthquake,2.57,31.61,0.023,5,reviewed,ci,ci
1980-08-24T12:41:15.440Z,37.6768333,-121.844,6,4.18,ml,11,282,,0.48,ci,ci3304814,2016-04-02T14:06:11.869Z,"3km ENE of Pleasanton, CA",earthquake,7.65,31.61,0.138,16,reviewed,ci,ci
1980-08-23T15:27:36.100Z,38.798,-122.78,4,3.2,ml,,,,,us,usp00019h4,2014-11-06T23:24:25.503Z,Northern California,earthquake,,,,,reviewed,b,brk
1980-08-21T19:59:46.900Z,37.248,-121.675,6,3.1,ml,,,,,us,usp00019g2,2014-11-06T23:24:25.462Z,Northern California,earthquake,,,,,reviewed,b,brk
1980-08-21T19:19:47.950Z,39,-122,6,3.26,mh,0,289,,0.26,ci,ci3304709,2016-04-02T17:16:43.390Z,"5km ESE of Arbuckle, CA",earthquake,5,31.61,0.197,10,reviewed,ci,ci
1980-08-11T00:35:15.000Z,35.954,-119.9665,6,3.29,ml,17,263,0.5163,0.51,ci,ci3304432,2016-04-02T17:15:37.339Z,"6km S of Kettleman City, CA",earthquake,3.22,31.61,0.047,18,reviewed,ci,ci
1980-07-25T05:40:22.600Z,36.668,-121.5386667,6,3,mh,5,330,1.774,0.39,ci,ci3305217,2016-04-01T22:02:04.218Z,"10km E of Salinas, CA",earthquake,6.57,31.61,0.176,4,reviewed,ci,ci
1980-07-19T16:55:19.960Z,36.0808333,-120.0135,6,3.14,ml,16,187,,0.56,ci,ci3304973,2016-04-02T13:56:18.103Z,"9km NNW of Kettleman City, CA",earthquake,2.15,31.61,0.23,18,reviewed,ci,ci
1980-07-14T08:32:22.590Z,36.4968333,-120.5161667,6,3.2,mh,7,243,,0.36,ci,ci3306694,2016-04-02T11:04:24.401Z,"31km SSW of Mendota, CA",earthquake,3.22,31.61,0.352,12,reviewed,ci,ci
1980-07-08T17:13:01.800Z,37.067,-121.483,1,3,ml,,,,,us,usp00018qy,2014-11-06T23:24:24.130Z,Northern California,earthquake,,,,,reviewed,b,brk
1980-07-06T12:04:45.800Z,37.978,-122.078,10,3.1,ml,,,,,us,usp00018pp,2014-11-06T23:24:24.088Z,"San Francisco Bay area, California",earthquake,,,,,reviewed,b,brk
1980-07-05T09:13:36.030Z,36.0705,-120.8708333,5.03,3.53,ml,6,251,,0.25,ci,ci9732702,2016-02-03T01:38:06.120Z,"28km SE of King City, CA",earthquake,4.15,31.61,0.26,16,reviewed,ci,ci
1980-06-28T01:29:48.020Z,37.2906667,-122.2993333,6,3.1,mh,7,333,2.643,0.31,ci,ci3306182,2016-04-02T04:27:15.096Z,"12km SSW of Portola Valley, CA",earthquake,7.04,31.61,,0,reviewed,ci,ci
1980-06-26T03:56:46.900Z,37.042,-121.485,5,3.2,ml,,,,,us,usp00018fx,2014-11-06T23:24:23.656Z,Northern California,earthquake,,,,,reviewed,b,brk
1980-06-18T08:35:26.900Z,36.877,-121.665,12,3.5,ml,,,,,us,usp00018a6,2014-11-06T23:24:23.470Z,Central California,earthquake,,,,,reviewed,b,brk
1980-06-18T05:31:05.200Z,36.89,-121.685,7,3.8,ml,,,,,us,usp00018a2,2014-11-06T23:24:23.465Z,Central California,earthquake,,,,,reviewed,b,brk
1980-06-18T04:52:26.600Z,36.898,-121.683,7,4.1,ml,,,,,us,usp00018a0,2014-11-06T23:24:23.463Z,Central California,earthquake,,,,,reviewed,b,brk
1980-06-18T03:48:09.190Z,36.862,-121.6011667,6,3.56,mh,5,251,,0.35,ci,ci12335203,2016-02-03T03:00:18.080Z,"5km SE of Aromas, CA",earthquake,2.97,31.61,0.101,14,reviewed,ci,ci
1980-06-11T07:34:08.070Z,36.5061667,-121.325,6,3.35,mh,7,237,,0.44,ci,ci12345247,2016-02-02T21:38:05.360Z,"9km N of Soledad, CA",earthquake,4.27,31.61,0.264,8,reviewed,ci,ci
1980-06-10T00:43:40.350Z,36.5618333,-120.7441667,6,3.1,mh,2,254,,0.11,ci,ci12345163,2016-02-02T21:37:53.560Z,"39km WSW of Mendota, CA",earthquake,3.12,31.61,0.273,6,reviewed,ci,ci
1980-05-31T13:28:02.440Z,36.6628333,-121.8933333,6,3.61,ml,10,295,,0.4,ci,ci12332215,2016-02-03T04:16:33.110Z,"5km NNE of Pacific Grove, CA",earthquake,6.52,31.61,0.078,12,reviewed,ci,ci
1980-05-27T05:28:13.950Z,36.817,-121.8696667,6,3,mh,5,328,2.071,0.25,ci,ci3308259,2016-02-02T21:35:07.490Z,"12km WNW of Castroville, CA",earthquake,6.56,31.61,,0,reviewed,ci,ci
1980-05-26T02:07:33.700Z,37.8228333,-119.8753333,6,3.67,ml,9,308,1.518,0.64,ci,ci3308108,2016-04-02T14:01:35.887Z,"28km WNW of Yosemite Valley, CA",earthquake,6.06,31.61,0.269,27,reviewed,ci,ci
1980-05-19T03:03:09.920Z,36.201,-120.8463333,6,3.52,ml,14,287,1.049,0.26,ci,ci9726618,2016-02-03T01:33:35.690Z,"25km E of King City, CA",earthquake,4.68,31.61,0.049,20,reviewed,ci,ci
1980-04-26T07:36:47.800Z,37.322,-121.673,7,3.1,ml,,,,,us,usp00016wa,2014-11-06T23:24:21.146Z,Northern California,earthquake,,,,,reviewed,b,brk
1980-04-16T09:58:47.500Z,37.615,-121.687,10,3,ml,,,,,us,usp00016p3,2014-11-06T23:24:20.459Z,Northern California,earthquake,,,,,reviewed,b,brk
1980-04-13T23:08:37.480Z,36.9868333,-122.0108333,6,3.38,ml,17,313,2.268,0.57,ci,ci3357092,2016-02-02T20:15:14.370Z,"2km NE of Santa Cruz, CA",earthquake,6.82,31.61,0.035,12,reviewed,ci,ci
1980-04-13T07:57:59.780Z,37.1363333,-122.236,0.01,3.64,ml,9,316,2.502,0.27,ci,ci3328042,2016-04-02T20:10:28.849Z,"10km W of Boulder Creek, CA",earthquake,5.67,31.61,0.098,16,reviewed,ci,ci
1980-04-13T06:20:45.770Z,36.8,-121.5,6,3.22,ml,2,330,2.632,4.12,ci,ci12328843,2016-02-03T04:14:38.940Z,"6km SE of San Juan Bautista, CA",earthquake,99,31.61,0.035,12,reviewed,ci,ci
1980-04-13T06:15:54.840Z,36.7865,-121.5781667,6,4.53,ml,82,284,1.879,0.6,ci,ci3328039,2016-04-02T10:59:03.635Z,"8km SSW of San Juan Bautista, CA",earthquake,7.38,31.61,0.151,14,reviewed,ci,ci
1980-04-07T05:17:30.600Z,37.843,-122.24,6,3.5,ml,,,,,us,usp00016g9,2014-11-06T23:24:20.200Z,"San Francisco Bay area, California",earthquake,,,,,reviewed,b,brk
1980-04-07T04:28:05.960Z,36.1113333,-120.838,6,3.05,ml,8,286,0.9813,0.6,ci,ci3356883,2016-04-02T13:58:54.692Z,"28km ESE of King City, CA",earthquake,3.87,31.61,0.044,12,reviewed,ci,ci
1980-03-22T14:12:55.000Z,38.788,-119.817,5,3.7,ml,,,,,us,usp0001655,2014-11-06T23:24:19.413Z,Northern California,earthquake,,,,,reviewed,b,brk
1980-03-06T12:31:48.530Z,36.5231667,-121.5483333,6,3.06,ml,8,306,1.684,0.67,ci,ci10073838,2016-04-02T20:21:41.104Z,"6km SSW of Chualar, CA",earthquake,11.62,31.61,0.035,4,reviewed,ci,ci
1980-03-06T11:05:09.420Z,36.65,-121.57,6,3.82,ml,3,292,2.483,2.56,ci,ci10073834,2016-04-02T14:07:54.725Z,"8km ESE of Salinas, CA",earthquake,99,31.61,0.139,26,reviewed,ci,ci
1980-03-06T11:03:42.960Z,36.648,-121.5731667,0.04,3.58,ml,17,285,1.781,0.62,ci,ci10073830,2016-04-02T04:29:57.239Z,"7km ESE of Salinas, CA",earthquake,19.31,21.51,0.11,20,reviewed,ci,ci
1980-03-01T12:59:30.040Z,36.99,-121.5448333,6,3.11,mh,6,325,2.011,0.24,ci,ci3355426,2016-04-02T10:51:56.946Z,"3km SE of Gilroy, CA",earthquake,3.82,31.61,0.08,10,reviewed,ci,ci
1980-02-22T22:26:27.000Z,37.887,-121.777,13,3.5,ml,,,,,us,usp00015mp,2014-11-06T23:24:18.154Z,"San Francisco Bay area, California",earthquake,,,,,reviewed,b,brk
1980-02-21T18:57:29.600Z,37.657,-121.648,5,3.7,ml,,,,,us,usp00015kn,2014-11-06T23:24:18.093Z,Northern California,earthquake,,,,,reviewed,b,brk
1980-02-14T08:16:32.700Z,38.875,-122.857,5,3,ml,,,,,us,usp00015eh,2014-11-06T23:24:17.767Z,Northern California,earthquake,,,,,reviewed,b,brk
1980-02-13T07:45:49.600Z,38.972,-122.585,5,3.5,ml,,,,,us,usp00015dx,2014-11-06T23:24:17.724Z,Northern California,earthquake,,,,,reviewed,b,brk
1980-02-04T06:03:20.000Z,38.767,-122.428,18,3.2,ml,,,,,us,usp00015an,2014-11-06T23:24:17.459Z,Northern California,earthquake,,,,,reviewed,b,brk
1980-02-04T01:22:56.400Z,37.288,-121.677,6,3.2,ml,,,,,us,usp00015ah,2014-11-06T23:24:17.449Z,Northern California,earthquake,,,,,reviewed,b,brk
1980-01-29T01:46:04.100Z,37.807,-121.793,14,3.6,ml,,,,,us,usp0001589,2014-11-06T23:24:17.271Z,"San Francisco Bay area, California",earthquake,,,,,reviewed,b,brk
1980-01-27T10:57:56.930Z,38,-122,6,3.91,ml,39,308,3.038,1.59,ci,ci3325511,2016-04-02T04:26:59.718Z,"4km NNE of Concord, CA",earthquake,99,31.61,0.114,7,reviewed,ci,ci
1980-01-27T07:12:39.300Z,36.595,-121.255,5,3,ml,,,,,us,usp000157a,2014-11-06T23:24:17.193Z,Central California,earthquake,,,,,reviewed,b,brk
1980-01-27T07:12:24.360Z,38,-121,6,3.33,ml,16,315,2.691,4.2,ci,ci3325509,2016-04-02T01:13:01.206Z,"8km ESE of Linden, CA",earthquake,99,31.61,0.26,5,reviewed,ci,ci
1980-01-27T02:33:29.860Z,38,-122,6,5.28,ml,15,312,3.038,0.68,ci,ci3325503,2016-04-02T11:00:36.159Z,"4km NNE of Concord, CA",earthquake,99,31.61,0.088,10,reviewed,ci,ci
1980-01-25T14:03:27.700Z,37.862,-121.802,9,4,ml,,,,,us,usp0001569,2014-11-06T23:24:17.106Z,"San Francisco Bay area, California",earthquake,,,,,reviewed,b,brk
1980-01-25T13:39:02.400Z,37.855,-121.797,6,4.2,ml,,,,,us,usp0001568,2014-11-06T23:24:17.103Z,"San Francisco Bay area, California",earthquake,,,,,reviewed,b,brk
1980-01-25T07:45:59.900Z,37.847,-121.82,9,3.5,ml,,,,,us,usp0001561,2014-11-06T23:24:17.084Z,"San Francisco Bay area, California",earthquake,,,,,reviewed,b,brk
1980-01-25T05:29:45.200Z,37.873,-121.833,10,4,ml,,,,,us,usp0001560,2014-11-06T23:24:17.082Z,"San Francisco Bay area, California",earthquake,,,,,reviewed,b,brk
1980-01-25T05:24:34.460Z,38,-122,6,4.51,ml,10,312,3.142,2.91,ci,ci12323111,2016-02-03T04:12:41.650Z,"4km NNE of Concord, CA",earthquake,99,31.61,0.123,20,reviewed,ci,ci
1980-01-25T05:21:47.900Z,37.847,-121.825,12,3.5,ml,,,,,us,usp000155y,2014-11-06T23:24:17.078Z,"San Francisco Bay area, California",earthquake,,,,,reviewed,b,brk
1980-01-25T05:12:42.810Z,38,-122,6,4.47,ml,11,312,3.038,8.79,ci,ci3325470,2016-02-02T18:54:02.050Z,"4km NNE of Concord, CA",earthquake,99,31.61,0.187,20,reviewed,ci,ci
1980-01-24T19:56:05.100Z,37.847,-121.843,14,3.7,ml,,,,,us,usp000155m,2014-11-06T23:24:17.054Z,"San Francisco Bay area, California",earthquake,,,,,reviewed,b,brk
1980-01-24T19:12:42.000Z,37.843,-121.797,8,3.5,ml,,,,,us,usp000155k,2014-11-06T23:24:17.051Z,"San Francisco Bay area, California",earthquake,,,,,reviewed,b,brk
1980-01-24T19:00:09.500Z,37.852,-121.815,11,5.8,mw,,,,,us,usp000155j,2016-04-02T14:08:05.476Z,"San Francisco Bay area, California",earthquake,,,,,reviewed,b,1009
1980-01-19T17:05:29.000Z,38.962,-123.52,8,3.2,ml,,,,,us,usp000152g,2014-11-06T23:24:16.791Z,Northern California,earthquake,,,,,reviewed,b,brk
1980-01-17T01:11:37.490Z,36.9968333,-121.9135,6,3,mh,17,328,2.218,0.49,ci,ci3354967,2016-04-02T17:20:01.972Z,"2km NNW of Aptos, CA",earthquake,9.78,31.61,,0,reviewed,ci,ci
1980-01-09T19:53:21.900Z,38.442,-122.555,14,3.1,ml,,,,,us,usp00014xy,2014-11-06T23:24:15.719Z,Northern California,earthquake,,,,,reviewed,b,brk
1980-01-01T02:09:20.620Z,36.522,-121.1426667,6,3.1,mh,7,344,1.447,0.15,ci,ci3325141,2016-02-03T01:30:23.970Z,"20km ENE of Soledad, CA",earthquake,6.7,31.61,,0,reviewed,ci,ci
1979-12-24T13:09:39.800Z,36.975,-122.272,9,4,ml,,,,,us,usp00014pb,2014-11-06T23:22:08.435Z,offshore Northern California,earthquake,,,,,reviewed,b,brk
1979-12-22T18:54:14.700Z,36.2361667,-121.681,6,3.55,ml,3,331,2.664,0.39,ci,ci12336171,2016-02-01T22:04:46.820Z,"31km SSE of Carmel Valley Village, CA",earthquake,4.59,31.61,0.092,6,reviewed,ci,ci
1979-12-20T05:02:18.700Z,38.799,-122.983,5,3.2,ml,,,,,us,usp00014m1,2014-11-06T23:22:08.339Z,Northern California,earthquake,,,,,reviewed,b,brk
1979-12-17T06:54:52.900Z,37.068,-121.497,13,3.1,ml,,,,,us,usp00014jp,2014-11-06T23:22:08.275Z,Northern California,earthquake,,,,,reviewed,b,brk
1979-12-06T07:14:49.100Z,37.15,-121.523,8,3.2,ml,,,,,us,usp00014bu,2014-11-06T23:22:07.979Z,Northern California,earthquake,,,,,reviewed,b,brk
1979-12-02T03:54:25.260Z,36.7343333,-121.475,6,3.01,ml,6,323,1.784,0.44,ci,ci3354288,2016-04-02T04:08:23.578Z,"13km SW of Ridgemark, CA",earthquake,6.34,31.61,0.047,5,reviewed,ci,ci
1979-11-28T00:56:58.400Z,37.043,-121.485,1,3.1,ml,,,,,us,usp0001482,2014-11-06T23:22:07.814Z,Northern California,earthquake,,,,,reviewed,b,brk
1979-10-20T09:40:20.770Z,38.5861667,-119.3815,6,3.31,ml,6,319,1.781,0.87,ci,ci3353039,2016-04-02T04:14:52.010Z,"22km S of Smith Valley, NV",earthquake,8.13,31.61,0.47,5,reviewed,ci,ci
1979-10-20T06:32:25.100Z,37.1741667,-121.7305,6,3.46,ml,5,333,2.248,0.38,ci,ci12286219,2016-02-01T23:12:55.010Z,"8km NW of Morgan Hill, CA",earthquake,5.43,31.61,0.037,3,reviewed,ci,ci
1979-10-20T06:25:33.380Z,36.5825,-121.682,0.04,3.62,ml,21,287,,0.72,ci,ci10061042,2016-04-02T13:49:09.460Z,"11km NE of Carmel Valley Village, CA",earthquake,14.82,13.01,0.058,6,reviewed,ci,ci
1979-10-13T20:46:03.960Z,37.2536667,-121.9966667,6,3.64,ml,5,330,2.448,0.83,ci,ci3352041,2016-04-02T10:46:40.444Z,"2km N of Monte Sereno, CA",earthquake,9.91,31.61,0.108,2,reviewed,ci,ci
1979-10-10T19:26:02.850Z,38.7071667,-120.0841667,6,3.02,ml,6,323,2.767,2.36,ci,ci3351986,2016-04-02T17:03:38.722Z,"26km SSW of South Lake Tahoe, CA",earthquake,21.31,31.61,0.214,2,reviewed,ci,ci
1979-10-09T22:00:08.330Z,38.576,-119.511,6,4.34,ml,5,323,2.417,0.56,ci,ci3351961,2016-04-02T04:13:28.124Z,"27km SSW of Smith Valley, NV",earthquake,5.47,31.61,0.234,6,reviewed,ci,ci
1979-10-08T12:13:59.610Z,38.5815,-119.5318333,6,3.88,ml,11,317,1.84,0.76,ci,ci3351950,2016-04-02T13:52:06.428Z,"28km SW of Smith Valley, NV",earthquake,7.61,31.61,0.258,6,reviewed,ci,ci
1979-10-08T09:38:34.120Z,38.5925,-119.3783333,6,3.9,ml,13,319,1.785,0.86,ci,ci3310021,2016-04-02T19:59:53.898Z,"22km S of Smith Valley, NV",earthquake,5.01,31.61,0.276,5,reviewed,ci,ci
1979-10-08T03:34:21.650Z,38.5538333,-119.4418333,6,4.43,ml,11,317,1.778,0.66,ci,ci3351940,2016-04-02T13:52:05.103Z,"27km SSW of Smith Valley, NV",earthquake,7.17,31.61,0.248,6,reviewed,ci,ci
1979-10-08T02:03:32.860Z,38.5,-119.5,6,3.29,ml,4,335,2.948,1.01,ci,ci12263591,2016-02-01T21:28:01.110Z,"34km SSW of Smith Valley, NV",earthquake,99,31.61,0.322,4,reviewed,ci,ci
1979-10-08T02:01:49.330Z,38.5,-119.5,6,3.12,ml,5,334,2.948,2.69,ci,ci12263587,2016-02-01T22:01:32.180Z,"34km SSW of Smith Valley, NV",earthquake,99,31.61,0.307,3,reviewed,ci,ci
1979-10-08T00:23:53.610Z,38.5543333,-119.4743333,6,3.55,ml,6,322,1.793,0.77,ci,ci3310010,2016-04-02T10:42:18.511Z,"28km SSW of Smith Valley, NV",earthquake,11.51,31.61,0.307,5,reviewed,ci,ci
1979-10-07T23:44:08.300Z,38.5303333,-119.4268333,6,3.48,ml,7,323,2.346,0.7,ci,ci3351935,2016-04-02T04:11:03.451Z,"29km SSW of Smith Valley, NV",earthquake,8.59,31.61,0.359,4,reviewed,ci,ci
1979-10-07T23:31:43.210Z,38.5,-119.5,6,3.84,ml,6,321,1.759,0.69,ci,ci3351934,2016-04-02T20:02:03.738Z,"34km SSW of Smith Valley, NV",earthquake,99,31.61,0.263,6,reviewed,ci,ci
1979-10-07T22:49:05.310Z,38.5,-119.5,6,3.3,ml,9,321,2.346,2.46,ci,ci3351931,2016-04-02T10:44:14.219Z,"34km SSW of Smith Valley, NV",earthquake,99,31.61,0.34,3,reviewed,ci,ci
1979-10-07T21:45:23.460Z,38.4065,-119.3846667,6,4.09,ml,7,314,1.631,0.84,ci,ci3351930,2016-04-02T00:58:22.386Z,"42km S of Smith Valley, NV",earthquake,10.15,31.61,0.257,6,reviewed,ci,ci
1979-10-07T21:31:43.770Z,38.1951667,-120.1291667,3.01,3.14,ml,6,334,,3.89,ci,ci3310003,2016-04-02T16:59:43.259Z,"19km NE of Cedar Ridge, CA",earthquake,56.06,31.61,0.223,3,reviewed,ci,ci
1979-09-17T19:19:12.800Z,37.042,-121.507,2,3,ml,,,,,us,usp0001304,2014-11-06T23:22:05.615Z,Northern California,earthquake,,,,,reviewed,b,brk
1979-09-14T01:04:05.000Z,37.113,-121.94,15,3.3,ml,,,,,us,usp00012y2,2014-11-06T23:22:05.481Z,Northern California,earthquake,,,,,reviewed,b,brk
